"city","table_name","year","type","total_vote","AKP","MHP","CHP","kurdish_base","independent","others","CrimeNum","InfMortPct","DivorceNum","BirthNum","marriageNum","CrudeDivorceRate_K","CrudeMarriageRate_K","CrudeDeathRate_K","literacyrate","SecEduRateFem","SecEduRateNetPct","ElecCons_pc","BldgCountOccupPermit","FlatCountOccupPermit","SurfaceAreaOccupPermit","BldgCountPermit","SurfaceAreaPermit","NumPubLibraries","LibraryUsers","LibraryBooks","NumMovieTheaters","NumCinemaAudience","NumTheaterHalls","NumTheaterAudience","pop","popdensity","PopGrowthRate","NetMigrationRate","AvgHHSize","AgeDepRatio","ElderDepRatio","ChildDepPct","numdr_pk","hospitalbed_pk","NumHospital","NumHostBed","Enterpreneurs","CropProdKTL","AnimalProdKTL","LivestockV_kTL","CerealsProd_tons","LCattle_head","SCattle_head","agricultural_field","numautomobile_pk","GDPpc_dollar","plaka","duzey_kod","general","alchocol_tabocco","education","unemp","gov_exp","share_exp","mosques","mosque_percentage","log_mosques","lag_AKP","gdp_growth","winner_party","akp_wins","nationalgdp","nationalgdpgrowthrate","nationalunemp","nationalinf"
"aksaray","yerel_secim_2019_il",2019,"yerel",174067,44.12,37.46,2.89,0,NA,15.53,1495,8.8,811,6356,3280,1.96,7.92,15.3,96.22,81.94,81.85,2561,729,6887,1347117,572,686741,8,281719,144507,8,130900,2,32295,416367,55,10.13,-4.75,3.47,51.72,13.95,37.77,1,200,10,834,17824,1884768,1001598,3295337,3962066,310549,753765,383884,156,6433,68,"TR71",16.12,24.55,6.56,13.3,1508599,0.15,608,14.6025021195244,6.4118182677099,56.15,-6.36098981077147,"AKP",1,-6,0.9,13.7,15.2
"aksaray","genel_secim_2023_il",2023,"genel",250917,43.21,20.9,0,0.58,NA,35.31,NA,8.8,965,5471,3405,2.21,7.81,12.6,96.85,NA,NA,NA,996,5762,1111680,1.155,1185888,NA,NA,NA,NA,NA,2,14502,438504,57.93,12.5,12.13,3.3,49.79,15.04,34.75,NA,NA,NA,NA,NA,NA,NA,NA,5950258,327145,838370,411951,174,NA,68,"TR71",NA,NA,NA,8.6,8229619.98845,0.12,605,13.7969094922737,6.40687998606931,44.12,NA,"AKP",1,24.2,4.5,9.4,53.9
"amasya","genel_secim_2002_il",2002,"genel",189521,39.62,10.08,23.14,1.3,0,25.86,631,NA,320,5353,2922,0.96,8.76,NA,NA,NA,NA,NA,353,917,168850,198,111778,12,213436,135993,1,26451,0,0,333110,NA,NA,NA,NA,NA,NA,NA,1,276,8,921,NA,378763,76338,79190,984817,130529,114927,225339,NA,4090,5,"TR83",NA,NA,NA,6.2,260824,0.18,NA,NA,NA,NA,NA,"AKP",1,16.1,6.16,10.3,45
"amasya","genel_secim_2007_il",2007,"genel",196021,47.1,15.19,25.62,0.3,0.3,11.79,630,NA,342,4372,3069,1.04,9.32,NA,92.26,65.49,69.2,1281,294,1475,274679,381,285902,8,101452,125621,5,17038,0,0,328674,57.76,-16.28,-7.76,NA,49.41,15.99,33.42,1,355,7,1168,NA,513180,250415,201814,605033,135535,121376,214148,79,6244,5,"TR83",9.47,10.54,5.69,8.7,416148,0.2,641,19.5026074468927,6.46458830368996,39.62,52.6650366748166,"AKP",1,22.1,4.67,10.3,8.8
"amasya","yerel_secim_2009_il",2009,"yerel",136152,42.95,21.35,24.39,0,NA,11.31,500,11.7,377,4351,2533,1.16,7.82,13.4,93.17,74.65,78.06,1379,424,1372,259335,340,317629,8,104661,137142,5,42000,0,0,324268,56.99,1.83,-5.09,3.7,49.49,16.84,32.65,1,321,6,1042,13343,833102,236033,251355,1059007,135901,105795,211119,92,6724,5,"TR83",5.86,12.86,3.76,6.9,552636,0.21,663,20.4460507974885,6.49828214947643,47.1,7.6873798846893,"AKP",1,-17.9,-4.83,14,6.3
"amasya","genel_secim_2011_il",2011,"genel",211635,52.19,15.03,27.91,0,0,4.87,464,8.9,386,4041,2359,1.17,7.17,12.3,95.34,79.93,82.63,1528,472,2666,438039,280,230230,7,90256,139363,6,39500,0,0,323079,56.78,-35.59,-8.38,3.48,49.58,18.02,31.57,1,254,7,820,13355,969777,115935,477755,1163793,146514,127410,213392,113,8155,5,"TR83",6.64,4.41,4.9,5.3,722770,0.23,671,20.7689141045998,6.51025834052315,42.95,21.2819750148721,"AKP",1,6.2,8.77,9.8,6.5
"amasya","yerel_secim_2014_il",2014,"yerel",138530,43.77,28.97,23.92,0,NA,3.33999999999999,809,15.3,447,3911,2208,1.39,6.86,12.1,96.19,93.25,93.3,1772,450,3586,653106,557,819053,7,111312,156983,6,59010,2,2975,321913,56.58,-0.2,-5.72,3.27,49.56,19.9,29.66,1,246,7,792,13618,797333,244511,581127,1016355,184928,203949,224850,144,8396,5,"TR83",9.1,4,10.07,6.2,1113266,0.25,691,21.46542699425,6.53958595561767,52.19,2.95524218270999,"AKP",1,-3.2,3.02,9.9,8.9
"amasya","genel_secim_haziran_2015_il",2015,"genel",214386,45.87,22.62,26.01,1.61,NA,3.89,803,8.3,434,3959,2227,1.35,6.92,12.3,96.16,94.8,94.86,1874,386,2471,445517,476,634694,7,165842,166631,6,36016,2,2260,322167,56.62,0.79,-3.52,3.2,49.89,20.75,29.14,1,243,7,783,13745,1263233,199641,679282,1351768,172748,198351,225883,154,8060,5,"TR83",7.59,4.44,5.87,6.5,1190029,0.24,693,21.5105830206073,6.5424719605068,43.77,-4.00190566936636,"AKP",1,-9,3.97,10.3,7.7
"amasya","genel_secim_kasim_2015_il",2015,"genel",218330,51.7,20.2,24.3,1.3,NA,2.5,803,8.3,434,3959,2227,1.35,6.92,12.3,96.16,94.8,94.86,1874,386,2471,445517,476,634694,7,165842,166631,6,36016,2,2260,322167,56.62,0.79,-3.52,3.2,49.89,20.75,29.14,1,243,7,783,13745,1263233,199641,679282,1351768,172748,198351,225883,154,8060,5,"TR83",7.59,4.44,5.87,6.5,1190029,0.24,693,21.5105830206073,6.5424719605068,45.87,0,"AKP",1,-9,3.97,10.3,7.7
"amasya","genel_secim_2018_il",2018,"genel",227578,46.99,12.41,24.74,2.27,NA,13.59,1184,7.6,476,3664,2030,1.43,6.08,11,96.96,94.8,95.03,1892,601,5052,799245,462,595190,7,140207,209242,10,89849,4,23615,337508,59.32,22.84,4.52,3.11,48.4,20.98,27.42,1,247,7,835,14899,1715034,287612,1709814,1381613,217089,210160,221160,172,6607,5,"TR83",17.29,0.91,8.7,6.4,1723159,0.21,682,20.2069284283632,6.52649485957079,51.7,-18.0272952853598,"AKP",1,-8.4,3,11,16.3
"amasya","yerel_secim_2019_il",2019,"yerel",144989,39.74,32.15,22.81,0,NA,5.3,1397,8.5,448,3517,1990,1.33,5.89,10.4,97.21,94.76,95.15,1927,370,2738,439983,187,186401,7,167147,217827,10,90521,4,32025,337800,59.37,0.86,-4.38,3.05,48.97,21.73,27.25,1,247,7,835,15150,2087769,318006,1594499,1452065,192846,215671,223217,173,6272,5,"TR83",15.95,24.33,12.63,8.3,1957150,0.2,684,20.2486678507993,6.52941883826223,46.99,-5.07037990010595,"AKP",1,-6,0.9,13.7,15.2
"amasya","genel_secim_2023_il",2023,"genel",230956,38.97,16.74,29.58,0.33,NA,14.38,NA,9.5,634,2831,2096,1.87,6.18,8.4,97.76,NA,NA,NA,338,2483,459777,437,529596,NA,NA,NA,NA,NA,6,6700,339529,59.67,3.72,12.63,2.89,49.93,24.08,25.85,NA,NA,NA,NA,NA,NA,NA,NA,1570727,197140,246569,236200,202,NA,5,"TR83",NA,NA,NA,8.6,10101780.89098,0.15,691,20.351722533274,6.53958595561767,39.74,NA,"AKP",1,24.2,4.5,9.4,53.9
"ankara","genel_secim_2002_il",2002,"genel",2152251,38.11,8.59,28.04,2.45,0.04,22.81,10043,NA,7973,61395,26607,1.99,6.63,NA,NA,NA,NA,NA,708,2757,6335941,3.114,5579747,38,443896,711061,77,2714496,15,623784,4050309,NA,NA,NA,NA,NA,NA,NA,3,453,64,18347,NA,935875,226117,200357,2364549,219792,658501,1236994,NA,8784,6,"TR51",NA,NA,NA,15.3,8676442,6.15,NA,NA,NA,NA,NA,"AKP",1,16.1,6.16,10.3,45
"ankara","genel_secim_2007_il",2007,"genel",2459587,47.52,15.16,27.97,1,1,8.34999999999999,7254,NA,8202,73016,35081,1.85,7.93,NA,96.03,78.79,77.99,1821,5991,55394,10758774,7.848,16348845,40,483839,822208,116,2845002,29,648664,4466756,182.16,18.23,6.74,NA,41.15,9.24,31.9,4,440,73,19674,NA,1326176,569685,517632,1401339,217440,662911,1181556,184,14550,6,"TR51",8.06,9.29,4.11,11.5,13520790,6.63,2694,6.03122265912891,7.8991534833431,38.11,65.6420765027322,"AKP",1,22.1,4.67,10.3,8.8
"ankara","yerel_secim_2009_il",2009,"yerel",2582692,39.05,0.25,31.1,0.44,NA,29.16,4063,10.2,9998,68342,34098,2.17,7.41,14.9,96.32,83.1,82.78,1852,538,57136,11252814,5.618,10648631,39,596555,900866,146,3484478,26,605074,4650802,189.67,22.15,8,3.5,41.04,9.24,31.81,4,436,73,20274,228848,2137423,669019,528995,2610183,218374,636894,1152997,191,13650,6,"TR51",7.16,11.16,6.26,13.6,17065174,6.36,2788,5.99466500616453,7.93343838762749,47.52,-6.18556701030928,"AKP",1,-17.9,-4.83,14,6.3
"ankara","genel_secim_2011_il",2011,"genel",2989046,49.24,14.62,31.3,1,1,3.84,3853,9.2,10491,69262,35498,2.17,7.35,14.3,97.21,84.11,82.93,2098,6718,6565,12678537,6.697,16456569,42,626601,1032811,174,4424255,28,646300,4890893,199.46,24.67,11.2,3.3,40.71,9.68,31.03,3,378,78,18508,234885,2583730,283019,1189622,2692900,255909,796401,1153790,202,16224,6,"TR51",6.52,3.18,5.11,9.4,28265920,8.98,2817,5.75968437665678,7.94378269245863,39.05,18.8571428571429,"AKP",1,6.2,8.77,9.8,6.5
"ankara","yerel_secim_2014_il",2014,"yerel",3155261,42.32,16.9,31.47,0,NA,9.31,8619,6.9,11359,76659,37130,2.23,7.28,15,97.64,89.68,88.93,2131,7884,78216,17362750,8.655,23490561,42,583849,1275774,190,5582224,44,902088,5150072,210.03,20.6,7.8,3.19,40.52,10.26,30.26,3,362,89,18641,245673,2522435,577236,1513768,2439738,327267,981139,1191428,223,17168,6,"TR51",9.33,3.99,10.38,11.5,39342641,8.77,2955,5.73778386010914,7.99159228206809,49.24,5.81854043392505,"AKP",1,-3.2,3.02,9.9,8.9
"ankara","genel_secim_haziran_2015_il",2015,"genel",3278477,41.4,17.82,29.17,5.57,NA,6.03999999999999,8626,7.3,10950,77368,38139,2.1,7.32,14.8,97.68,90.62,88.78,2175,6723,66746,15688374,5.627,17207286,42,641748,1347968,212,5988088,44,749697,5270575,214.94,23.13,9.73,3.15,40.91,10.85,30.06,3,344,88,18109,251391,3101833,483775,1812522,3007091,340112,1062522,1192194,232,15346,6,"TR51",7.81,4.46,9.31,11.2,44172802,8.72,2994,5.6805946220289,8.00469951054955,42.32,-10.6127679403541,"AKP",1,-9,3.97,10.3,7.7
"ankara","genel_secim_kasim_2015_il",2015,"genel",3409397,49.1,14,30.4,4.4,NA,2.09999999999999,8626,7.3,10950,77368,38139,2.1,7.32,14.8,97.68,90.62,88.78,2175,6723,66746,15688374,5.627,17207286,42,641748,1347968,212,5988088,44,749697,5270575,214.94,23.13,9.73,3.15,40.91,10.85,30.06,3,344,88,18109,251391,3101833,483775,1812522,3007091,340112,1062522,1192194,232,15346,6,"TR51",7.81,4.46,9.31,11.2,44172802,8.72,2994,5.6805946220289,8.00469951054955,41.4,0,"AKP",1,-9,3.97,10.3,7.7
"ankara","genel_secim_kasim_2015_il",2015,"genel",1909552,43.8,14.1,34.7,5.2,NA,2.2,8626,7.3,10950,77368,38139,2.1,7.32,14.8,97.68,90.62,88.78,2175,6723,66746,15688374,5.627,17207286,42,641748,1347968,212,5988088,44,749697,5270575,214.94,23.13,9.73,3.15,40.91,10.85,30.06,3,344,88,18109,251391,3101833,483775,1812522,3007091,340112,1062522,1192194,232,15346,6,"TR51",7.81,4.46,9.31,11.2,44172802,8.72,2994,5.6805946220289,8.00469951054955,49.1,0,"AKP",1,-9,3.97,10.3,7.7
"ankara","genel_secim_kasim_2015_il",2015,"genel",1499845,55.5,13.8,24.9,3.4,NA,2.40000000000001,8626,7.3,10950,77368,38139,2.1,7.32,14.8,97.68,90.62,88.78,2175,6723,66746,15688374,5.627,17207286,42,641748,1347968,212,5988088,44,749697,5270575,214.94,23.13,9.73,3.15,40.91,10.85,30.06,3,344,88,18109,251391,3101833,483775,1812522,3007091,340112,1062522,1192194,232,15346,6,"TR51",7.81,4.46,9.31,11.2,44172802,8.72,2994,5.6805946220289,8.00469951054955,43.8,0,"AKP",1,-9,3.97,10.3,7.7
"ankara","genel_secim_2018_il",2018,"genel",3546813,40.43,13.11,26.1,6.41,NA,13.95,13408,7.7,11818,73270,34645,2.16,6.33,13.4,98.16,94.07,93.89,2746,6099,62859,15370651,3.7,11035973,45,791076,716929,227,6587877,68,1023052,5503985,224.46,10.77,-6.77,3.1,41.72,11.69,30.03,3,332,88,18291,275911,4178414,797254,4699329,2929470,538755,1581795,1160801,262,13003,6,"TR51",14.93,1.3,9.06,10.1,74436733,8.96,3102,5.63591652230157,8.04012466444838,55.5,-15.2678222338069,"AKP",1,-8.4,3,11,16.3
"ankara","genel_secim_2018_il",2018,"genel",1269563,30.83,10.72,35.51,8.83,NA,14.11,13408,7.7,11818,73270,34645,2.16,6.33,13.4,98.16,94.07,93.89,2746,6099,62859,15370651,3.7,11035973,45,791076,716929,227,6587877,68,1023052,5503985,224.46,10.77,-6.77,3.1,41.72,11.69,30.03,3,332,88,18291,275911,4178414,797254,4699329,2929470,538755,1581795,1160801,262,13003,6,"TR51",14.93,1.3,9.06,10.1,74436733,8.96,3102,5.63591652230157,8.04012466444838,40.43,0,"CHP",0,-8.4,3,11,16.3
"ankara","genel_secim_2018_il",2018,"genel",1072402,51.07,14.93,17.52,4.22,NA,12.26,13408,7.7,11818,73270,34645,2.16,6.33,13.4,98.16,94.07,93.89,2746,6099,62859,15370651,3.7,11035973,45,791076,716929,227,6587877,68,1023052,5503985,224.46,10.77,-6.77,3.1,41.72,11.69,30.03,3,332,88,18291,275911,4178414,797254,4699329,2929470,538755,1581795,1160801,262,13003,6,"TR51",14.93,1.3,9.06,10.1,74436733,8.96,3102,5.63591652230157,8.04012466444838,30.83,0,"AKP",1,-8.4,3,11,16.3
"ankara","genel_secim_2018_il",2018,"genel",1204848,41.08,14.01,23.82,5.81,NA,15.28,13408,7.7,11818,73270,34645,2.16,6.33,13.4,98.16,94.07,93.89,2746,6099,62859,15370651,3.7,11035973,45,791076,716929,227,6587877,68,1023052,5503985,224.46,10.77,-6.77,3.1,41.72,11.69,30.03,3,332,88,18291,275911,4178414,797254,4699329,2929470,538755,1581795,1160801,262,13003,6,"TR51",14.93,1.3,9.06,10.1,74436733,8.96,3102,5.63591652230157,8.04012466444838,51.07,0,"AKP",1,-8.4,3,11,16.3
"ankara","yerel_secim_2019_il",2019,"yerel",3249685,42.29,7.54,32.08,0.57,NA,17.52,13580,7.6,13399,68648,33923,2.4,6.09,12.3,98.29,93.83,93.58,2654,4354,53961,14033927,1.738,5019795,47,1066253,745664,228,5585141,69,1024347,5639076,229.97,24.25,10.21,3.06,41.94,12.25,29.69,3,343,83,19326,283076,4987982,1044870,5558511,3255114,549774,1746476,1123597,264,12622,6,"TR51",12.41,24.37,14.8,14.2,67195757,6.72,3152,5.58956822004172,8.05610965954506,41.08,-2.93009305544874,"AKP",1,-6,0.9,13.7,15.2
"ankara","genel_secim_2023_il",2023,"genel",1361329,24.04,8.03,41.86,3.95,NA,22.12,NA,8.3,14345,54264,37269,2.48,6.43,9.4,98.49,NA,NA,NA,5046,33579,9774484,7.689,14252595,NA,NA,NA,NA,NA,68,680878,5803482,236.67,3.66,4.14,2.92,40.95,13.99,26.96,NA,NA,NA,NA,NA,NA,NA,NA,3829981,610514,1879395,1140190,322,NA,6,"TR51",NA,NA,NA,11.2,407096440.34124,6.18,3209,5.5294390505562,8.07402621612406,42.29,NA,"CHP",0,24.2,4.5,9.4,53.9
"ankara","genel_secim_2023_il",2023,"genel",1149060,41.19,11.88,20.38,2.18,NA,24.37,NA,8.3,14345,54264,37269,2.48,6.43,9.4,98.49,NA,NA,NA,5046,33579,9774484,7.689,14252595,NA,NA,NA,NA,NA,68,680878,5803482,236.67,3.66,4.14,2.92,40.95,13.99,26.96,NA,NA,NA,NA,NA,NA,NA,NA,3829981,610514,1879395,1140190,322,NA,6,"TR51",NA,NA,NA,11.2,407096440.34124,6.18,3209,5.5294390505562,8.07402621612406,24.04,NA,"AKP",1,24.2,4.5,9.4,53.9
"ankara","genel_secim_2023_il",2023,"genel",1331171,31.48,10.68,27.75,2.46,NA,27.63,NA,8.3,14345,54264,37269,2.48,6.43,9.4,98.49,NA,NA,NA,5046,33579,9774484,7.689,14252595,NA,NA,NA,NA,NA,68,680878,5803482,236.67,3.66,4.14,2.92,40.95,13.99,26.96,NA,NA,NA,NA,NA,NA,NA,NA,3829981,610514,1879395,1140190,322,NA,6,"TR51",NA,NA,NA,11.2,407096440.34124,6.18,3209,5.5294390505562,8.07402621612406,41.19,NA,"AKP",1,24.2,4.5,9.4,53.9
"antalya","genel_secim_2002_il",2002,"genel",754864,21.16,10.37,30.93,2.77,0.05,34.77,3067,NA,3210,23896,11570,2.13,7.69,NA,NA,NA,NA,NA,1279,5024,863856,1.368,1075215,28,567307,260355,18,548476,2,65185,1529110,NA,NA,NA,NA,NA,NA,NA,2,201,26,3072,NA,1517244,131004,169201,1034732,119383,774559,338105,NA,7853,7,"TR61",NA,NA,NA,7,998012,0.71,NA,NA,NA,NA,NA,"CHP",0,16.1,6.16,10.3,45
"antalya","genel_secim_2007_il",2007,"genel",900196,34.02,19.97,29.08,1.7,1.7,15.23,4944,NA,3686,30612,15104,2.09,8.57,NA,94.66,64.79,65.19,2571,4266,14389,2518219,4.596,4637415,17,304576,249478,52,944761,7,100810,1789295,86.34,38.36,19.68,NA,44.49,9.08,35.41,2,225,34,4023,NA,4410257,301042,367737,770327,135068,700465,316454,139,12364,7,"TR61",8.43,9.91,8.75,7,1508811,0.74,1981,11.071399629463,7.59186171488993,21.16,57.4430154081243,"AKP",1,22.1,4.67,10.3,8.8
"antalya","yerel_secim_2009_il",2009,"yerel",892535,31.72,21.36,35.4,1.76,NA,9.76000000000001,2788,11.9,4870,30647,15517,2.58,8.21,16.2,95.08,70.6,70.24,2437,6019,33996,5903807,3.901,3631381,17,338069,260165,62,962324,2,80433,1919729,92.64,32,8.93,3.6,43.62,9.07,34.56,2,212,37,4061,127202,4983151,315090,364918,797737,127320,545565,294822,143,11127,7,"TR61",5.8,11.88,6.73,11.4,2054750,0.77,2060,10.730681257615,7.63094658089046,34.02,-10.0048527984471,"CHP",0,-17.9,-4.83,14,6.3
"antalya","genel_secim_2011_il",2011,"genel",1178084,39.3,20.87,33.22,2.39,2.39,4.22,4196,8.4,5621,30957,16366,2.8,8.14,15.4,98.27,73.31,72.19,3005,2898,12676,2963354,5.52,5909780,16,368345,283401,64,975199,8,131252,2043482,98.61,32.4,13.23,3.36,42.98,9.42,33.55,2,237,42,4840,128523,7303840,266946,882238,893428,139905,791183,294876,155,14015,7,"TR61",6.74,4.36,8.7,9.3,3058870,0.97,2097,10.2618961165305,7.64873978895624,31.72,25.9548845151433,"AKP",1,6.2,8.77,9.8,6.5
"antalya","yerel_secim_2014_il",2014,"yerel",1308603,34.21,26.62,32.56,0,NA,6.61,7685,8.9,6212,34808,17329,2.84,7.91,15.9,98.52,84.98,83.24,2941,7232,39808,7424851,5.712,8241966,16,327333,300575,68,1711212,9,195346,2222562,107.25,29.36,12.87,3.23,42.65,10.33,32.33,2,231,43,5135,136362,7433242,320185,1017806,926389,159434,1041557,294026,177,14321,7,"TR61",8.85,4.22,8.2,8.3,4689419,1.04,2161,9.72301335125859,7.67878899819915,39.3,2.18337495540492,"AKP",1,-3.2,3.02,9.9,8.9
"antalya","genel_secim_haziran_2015_il",2015,"genel",1336940,35.28,21.69,32.48,7.24,NA,3.31000000000002,7883,8.6,6210,35907,17978,2.75,7.97,15.9,98.5,86.15,84.32,3081,5325,35822,5943831,4.706,6047465,17,316438,311277,86,2098651,14,179101,2288456,110.43,29.22,12.34,3.19,42.61,10.68,31.93,2,242,43,5527,139718,8127747,343552,1061548,936235,154346,1080845,293149,185,12582,7,"TR61",7.23,4.47,8.13,9.6,6077946,1.2,2183,9.53918275029103,7.6889133368648,34.21,-12.14300677327,"AKP",1,-9,3.97,10.3,7.7
"antalya","genel_secim_kasim_2015_il",2015,"genel",1393588,41.7,17.3,32.8,5.9,NA,2.3,7883,8.6,6210,35907,17978,2.75,7.97,15.9,98.5,86.15,84.32,3081,5325,35822,5943831,4.706,6047465,17,316438,311277,86,2098651,14,179101,2288456,110.43,29.22,12.34,3.19,42.61,10.68,31.93,2,242,43,5527,139718,8127747,343552,1061548,936235,154346,1080845,293149,185,12582,7,"TR61",7.23,4.47,8.13,9.6,6077946,1.2,2183,9.53918275029103,7.6889133368648,35.28,0,"AKP",1,-9,3.97,10.3,7.7
"antalya","genel_secim_2018_il",2018,"genel",1480351,34.96,10.12,29.16,7.33,NA,18.43,12022,7.1,6508,32468,16199,2.72,6.76,13.6,98.91,89.92,89.15,3422,5368,33471,5886588,3.361,5383062,17,486098,359170,116,2383717,16,227949,2426356,117.09,25.87,6.44,3.11,43.02,11.71,31.31,2,296,47,7172,152973,10754311,551539,2095113,1009563,185833,1245651,282968,206,10930,7,"TR61",17.47,1.96,11.8,11.6,8964104,1.08,2265,9.33498629220114,7.72577144158795,41.7,-13.1298680654904,"AKP",1,-8.4,3,11,16.3
"antalya","yerel_secim_2019_il",2019,"yerel",1405450,34.22,9.14,39.39,0.31,NA,16.94,12874,6.6,7167,30735,16685,2.9,6.76,12.4,99,90.17,89.77,3461,3538,2556,4485134,1.908,2584150,17,490678,371844,118,2369476,19,233384,2511700,121.2,34.57,12.68,3.06,42.98,12.12,30.85,2,294,47,7390,159407,14000191,748067,2371703,1152783,192037,1273635,282083,207,10676,7,"TR61",15.78,24.56,17.94,13.3,9928965,0.99,2295,9.1372377274356,7.73892375743946,34.96,-2.32387923147301,"CHP",0,-6,0.9,13.7,15.2
"antalya","genel_secim_2023_il",2023,"genel",1661284,28.19,9.86,32.26,4.72,NA,24.97,NA,5.9,7923,25768,20004,2.94,7.43,9.6,98.95,NA,NA,NA,4619,29475,4589348,7.64,9505725,NA,NA,NA,NA,NA,23,221743,2696249,130.11,3.06,11.04,2.94,42.07,13.8,28.27,NA,NA,NA,NA,NA,NA,NA,NA,1288047,166182,1240844,241594,247,NA,7,"TR61",NA,NA,NA,7.2,51162726.8484,0.78,2302,8.53778712574395,7.74196789982069,34.22,NA,"CHP",0,24.2,4.5,9.4,53.9
"ardahan","genel_secim_2002_il",2002,"genel",57372,11.76,8.81,21.89,15.95,3,41.59,232,NA,51,2468,1309,0.42,10.85,NA,NA,NA,NA,NA,1,2,272,31,19528,3,59060,34863,0,0,0,0,119993,NA,NA,NA,NA,NA,NA,NA,1,250,4,300,NA,26993,55244,132120,53558,252618,45530,43979,NA,2781,75,"TRA2",NA,NA,NA,1.8,91659,0.06,NA,NA,NA,NA,NA,"CHP",0,16.1,6.16,10.3,45
"ardahan","genel_secim_2007_il",2007,"genel",55949,40.6,6.08,32.29,9.27,9.27,11.76,139,NA,35,1751,1140,0.31,10.04,NA,88.29,39.8,43.75,567,NA,NA,NA,7,2689,4,45339,36556,0,0,0,0,112721,23.28,-4.26,-24.7,NA,58.89,14.44,44.45,1,231,4,260,NA,35802,165613,362638,133751,245176,54331,70986,16,4935,75,"TRA2",9.27,11.04,7.46,6,138126,0.07,257,22.7996557872978,5.55295958492162,11.76,77.4541531823085,"AKP",1,22.1,4.67,10.3,8.8
"ardahan","yerel_secim_2009_il",2009,"yerel",18690,34.06,6.05,0.24,6.84,NA,52.81,84,15.7,59,1907,887,0.54,8.05,17.3,89.02,49.92,50.85,700,26,73,15731,42,27601,4,41841,38810,0,0,0,0,108169,22.34,-36.96,-29.67,4.6,57.33,15.21,42.12,1,246,4,266,3159,37546,196209,402206,126711,214919,32321,71189,19,4608,75,"TRA2",6.18,13.97,1.58,9.4,181364,0.07,265,24.4987011066017,5.5834963087817,40.6,-6.62613981762918,"AKP",1,-17.9,-4.83,14,6.3
"ardahan","genel_secim_2011_il",2011,"genel",56772,40.22,9.95,30.78,12.49,12.49,6.56,57,10.3,57,1751,894,0.54,8.4,16.4,92.07,60.54,59.53,862,50,211,64598,55,46004,4,46058,44292,1,1800,2,1860,107455,22.19,18.8,-16.29,4.33,54.65,15.62,39.03,1,186,4,200,3330,13650,190408,684155,152550,257515,26123,57249,24,7014,75,"TRA2",7.73,2.71,1.35,10.2,248872,0.08,265,24.6614862035271,5.5834963087817,34.06,52.2135416666667,"AKP",1,6.2,8.77,9.8,6.5
"ardahan","yerel_secim_2014_il",2014,"yerel",19560,31.16,5.63,30.96,6.51,NA,25.74,266,10.4,64,1634,761,0.63,7.48,16.1,92.44,80.29,78.46,1072,37,263,43883,61,112069,4,31992,53294,0,0,2,6710,100809,20.82,-19.38,-26.53,3.76,55.07,18.45,36.62,1,239,4,241,3352,15612,250994,646695,30603,288118,48013,32876,31,6837,75,"TRA2",8.66,3.61,10.88,3.4,396285,0.09,275,27.2793103790336,5.62040086571715,40.22,-2.5235243798118,"AKP",1,-3.2,3.02,9.9,8.9
"ardahan","genel_secim_haziran_2015_il",2015,"genel",57583,26.76,7.84,22.09,30.15,NA,13.16,233,9.1,52,1540,657,0.52,6.57,15.4,92.67,83.7,80.98,1049,40,222,41204,122,199016,4,40494,58741,0,0,2,1880,99265,20.5,-15.43,-21.64,3.6,55.06,19.27,35.79,1,184,3,183,3342,32060,370970,922930,37134,296564,51972,31514,34,6931,75,"TRA2",6.89,4.08,6.49,3.9,442658,0.09,275,27.7036216188989,5.62040086571715,31.16,1.37487201989177,"kurdish_base",0,-9,3.97,10.3,7.7
"ardahan","genel_secim_kasim_2015_il",2015,"genel",56103,36.7,8.8,28.7,22.1,NA,3.69999999999999,233,9.1,52,1540,657,0.52,6.57,15.4,92.67,83.7,80.98,1049,40,222,41204,122,199016,4,40494,58741,0,0,2,1880,99265,20.5,-15.43,-21.64,3.6,55.06,19.27,35.79,1,184,3,183,3342,32060,370970,922930,37134,296564,51972,31514,34,6931,75,"TRA2",6.89,4.08,6.49,3.9,442658,0.09,275,27.7036216188989,5.62040086571715,26.76,0,"AKP",1,-9,3.97,10.3,7.7
"ardahan","genel_secim_2018_il",2018,"genel",58429,37.15,6.77,25.87,23.38,NA,6.83,287,6.8,65,1319,576,0.66,5.88,13.5,94,86.16,82.13,1275,42,195,54328,69,90717,4,13616,64876,0,0,1,700,98907,20.43,18.48,9.81,3.35,51.41,19,32.41,1,202,3,200,3448,57682,474946,1715407,61050,306925,74238,38890,39,6477,75,"TRA2",16.76,0.28,4.39,5.3,636864,0.08,278,28.10721182525,5.63121178182137,36.7,-6.55028134468331,"AKP",1,-8.4,3,11,16.3
"ardahan","yerel_secim_2019_il",2019,"yerel",21358,41.23,1.05,43.09,0.33,NA,14.3,335,12.4,78,1293,562,0.8,5.73,13.2,94.38,86.34,83.35,1334,21,154,27483,41,45046,6,38366,65673,0,0,1,250,97319,20.1,-16.19,-18.97,3.28,51.7,19.58,32.13,2,216,3,210,3511,76129,665095,2010941,61652,348895,99240,40865,38,6012,75,"TRA2",17.18,24.04,14.22,9.8,757695,0.08,281,28.8741150237877,5.64190707093811,37.15,-7.17924965261695,"CHP",0,-6,0.9,13.7,15.2
